id_commande,id_client,date_commande,montant_total
4385,9359,2022-11-13,31540.12
4386,5332,2022-03-08,14427.06
4387,1479,2022-10-19,8845.04
4388,7432,2024-11-12,25031.57
4389,9074,2024-02-23,5915.62
4390,1676,2023-05-09,3384.14
4391,870,2024-03-14,15797.6
4392,7202,2023-01-08,7902.78
4393,7681,2022-09-05,1354.38
4394,1038,2022-12-26,15784.13
4395,3524,2024-07-25,25888.47
4396,7257,2023-02-11,25436.6
4397,9249,2023-03-21,11519.29
4398,480,2023-01-17,26152.72
4399,2979,2023-10-30,6584.95
4400,2543,2022-12-20,15221.7
4401,6750,2023-03-15,4383.74
4402,1652,2022-12-17,31660.51
4403,5357,2024-05-24,28638.49
4404,4968,2022-06-04,19472.09
4405,9063,2023-04-29,16160.08
4406,3875,2022-10-22,10426.38
4407,5327,2022-12-08,10665.03
4408,4007,2024-01-15,19659.97
4409,5247,2023-02-21,16576.14
4410,4371,2023-09-23,10308.04
4411,2002,2024-05-05,17189.88
4412,7587,2024-09-28,6449.62
4413,3586,2024-10-06,26084.61
4414,6441,2022-11-27,8744.22
4415,4050,2023-08-17,24170.57
4416,9356,2022-02-10,2415.44
4417,4277,2023-11-13,29666.03
4418,9464,2023-06-04,5323.41
4419,1909,2024-10-17,35704.76
4420,7321,2023-01-05,15474.95
4421,45,2024-06-17,12772.19
4422,9356,2023-01-18,13374.86
4423,7212,2022-12-24,13213.67
4424,2656,2022-05-24,23503.29
4425,5425,2022-04-24,20696.79
4426,9764,2023-05-20,11641.52
4427,8635,2024-08-17,16699.65
4428,1844,2024-10-16,14077.91
4429,8034,2023-03-15,12541.82
4430,2266,2023-11-01,24856.44
4431,3982,2024-11-28,17192.7
4432,2446,2022-09-25,10731.12
4433,1615,2022-02-27,23562.43
4434,5969,2022-10-03,27823.41
4435,890,2024-03-24,17050.51
4436,2839,2023-01-21,2330.78
4437,729,2022-03-19,4596.74
4438,9081,2023-06-28,17188.07
4439,9939,2024-09-28,14180.6
4440,8498,2024-08-11,10208.67
4441,8289,2024-10-28,14018.59
4442,5724,2024-06-16,856.15
4443,6099,2023-03-08,23735.92
4444,5856,2024-11-19,30321.76
4445,3880,2023-01-14,15458.25
4446,6461,2024-12-31,25658.74
4447,663,2022-05-05,16892.02
4448,285,2023-02-18,15378.3
4449,4950,2023-07-24,22609.44
4450,6355,2023-04-29,25927.07
4451,9383,2022-06-17,14140.88
4452,1794,2023-10-19,11006.33
4453,1089,2024-07-31,33104.55
4454,2671,2023-12-12,4899.52
4455,9348,2023-03-07,14147.09
4456,375,2022-07-11,21828.95
4457,9457,2022-11-02,21302.88
4458,9616,2022-12-09,19105.65
4459,394,2023-12-15,22664.33
4460,4961,2022-07-09,0.0
4461,7832,2023-02-12,9128.39
4462,8379,2023-07-22,15694.6
4463,929,2023-01-30,7967.42
4464,81,2023-02-07,27060.83
4465,7703,2024-05-01,515.4
4466,3448,2022-06-19,18658.02
4467,1523,2024-10-20,15406.47
4468,2379,2022-08-24,13532.07
4469,794,2024-03-25,14366.9
4470,2487,2022-11-06,32637.89
4471,3396,2022-08-25,38204.31
4472,1935,2022-11-19,8471.36
4473,6720,2024-07-31,54303.69
4474,2288,2024-08-13,8642.72
4475,1887,2022-04-20,11267.35
4476,1900,2022-07-02,7371.07
4477,6269,2022-08-19,14143.96
4478,1713,2024-04-04,18285.48
4479,2961,2022-09-23,19869.48
4480,1982,2022-03-27,12112.38
4481,7316,2022-03-07,23495.03
4482,5619,2022-10-06,4219.0
4483,7171,2024-12-19,6821.65
4484,3244,2023-05-25,745.68
4485,607,2023-03-15,4612.62
4486,9370,2023-08-25,12143.94
4487,7069,2023-01-30,11871.39
4488,5527,2024-02-18,23549.08
4489,8785,2023-03-03,11039.54
4490,2931,2022-01-28,13715.8
4491,4940,2024-07-21,31534.68
4492,1698,2024-12-02,14084.27
4493,4622,2022-11-03,17341.6
4494,1646,2022-12-27,9490.73
4495,4661,2022-07-04,11718.48
4496,9149,2022-02-16,39664.78
4497,8599,2024-03-19,8886.94
4498,5524,2022-10-15,34731.8
4499,9445,2022-01-18,11945.26
4500,2206,2023-10-31,14788.92
4501,9771,2022-11-04,12095.03
4502,6154,2023-08-11,4874.96
4503,281,2022-09-21,5952.04
4504,6009,2023-02-01,14498.65
4505,6235,2023-12-18,182.74
4506,21,2022-05-16,6181.32
4507,9321,2023-03-16,29154.73
4508,2101,2023-12-09,11709.75
4509,280,2024-10-13,17953.32
4510,3750,2022-07-19,12814.59
4511,1944,2024-07-18,9769.6
4512,4514,2022-10-18,14444.7
4513,6945,2023-01-26,21772.6
4514,9007,2024-01-06,15027.81
4515,8842,2023-10-31,16541.71
4516,6347,2024-01-21,18795.12
4517,2136,2023-09-21,16930.01
4518,444,2023-03-11,25789.73
4519,1228,2023-06-16,17993.78
4520,421,2022-11-16,12618.65
4521,7895,2022-10-16,17245.62
4522,6922,2022-04-21,925.28
4523,5929,2022-09-10,15922.9
4524,7854,2022-11-28,3667.72
4525,9135,2023-04-18,21638.63
4526,4554,2024-10-10,18485.0
4527,2726,2022-05-04,30071.82
4528,7260,2022-05-06,13819.64
4529,7066,2022-06-24,12630.55
4530,9680,2024-05-22,24028.37
4531,6756,2022-02-15,10082.44
4532,2130,2023-04-13,4453.52
4533,4611,2022-09-17,38706.57
4534,1754,2024-12-23,15053.6
4535,5234,2023-12-03,14481.13
4536,2599,2023-06-19,17225.89
4537,3635,2022-01-16,21937.38
4538,531,2023-08-08,22313.4
4539,961,2023-05-27,6096.72
4540,277,2022-09-13,17768.98
4541,6645,2024-01-14,39532.84
4542,9248,2024-10-13,19437.32
4543,6039,2024-07-13,6490.52
4544,5051,2024-05-16,15480.46
4545,6077,2022-05-13,9279.02
4546,9669,2024-06-25,9350.47
4547,6095,2023-12-14,20156.49
4548,6966,2023-08-07,8264.3
4549,4033,2022-12-20,11730.94
4550,7858,2023-05-30,20785.83
4551,2243,2022-08-06,14376.14
4552,7566,2023-05-30,16745.36
4553,45,2024-06-08,13957.34
4554,723,2022-08-15,23969.62
4555,1942,2022-05-02,17060.96
4556,2010,2024-11-19,26015.04
4557,3396,2022-03-21,9030.52
4558,6760,2022-02-24,3203.86
4559,1645,2023-04-16,16392.04
4560,6532,2024-07-09,6791.56
4561,1475,2023-07-20,21840.65
4562,2653,2024-09-28,11724.02
4563,8459,2024-05-17,10539.14
4564,8920,2022-03-29,5076.62
4565,8469,2022-01-27,18684.98
4566,6001,2022-07-19,39678.28
4567,1760,2024-07-06,24902.4
4568,9712,2022-10-31,26662.69
4569,1773,2022-03-04,21746.96
4570,997,2023-12-03,3475.41
4571,1384,2024-08-07,16320.85
4572,8330,2023-02-05,23866.14
4573,6695,2022-03-28,21645.86
4574,1666,2024-07-16,14957.11
4575,883,2023-05-20,9771.75
4576,3756,2024-08-04,27396.78
4577,1306,2023-11-12,26639.86
4578,4715,2022-04-08,2140.18
4579,8695,2024-01-10,21568.21
4580,8062,2023-07-19,9439.03
4581,3269,2023-09-07,18228.63
4582,2867,2024-03-31,7609.41
4583,3221,2022-08-22,8150.86
4584,286,2022-02-20,3264.44
4585,2978,2024-06-10,10260.87
4586,8712,2023-12-16,14943.53
4587,5822,2024-12-17,13010.52
4588,6979,2024-07-04,7029.24
4589,9768,2024-05-29,16346.28
4590,8130,2023-06-04,13024.45
4591,3352,2022-03-02,14952.97
4592,9196,2022-09-04,13983.69
4593,5469,2022-01-12,4678.65
4594,3283,2023-02-12,21905.72
4595,2566,2024-04-04,10174.5
4596,4166,2024-06-19,16990.26
4597,6450,2024-06-14,19379.24
4598,2440,2024-06-13,10640.73
4599,5788,2022-06-11,4198.68
4600,8596,2022-05-12,7407.12
4601,2265,2023-05-08,13661.7
4602,311,2024-08-30,26555.41
4603,944,2022-03-07,29343.01
4604,6603,2023-06-29,4413.84
4605,6973,2024-04-29,23746.93
4606,5089,2022-07-25,4704.51
4607,9656,2023-11-08,9767.62
4608,1112,2022-02-21,32348.5
4609,829,2022-08-27,770.69
4610,9643,2024-07-04,16573.75
4611,7658,2024-09-21,17107.95
4612,4134,2022-09-12,18289.42
4613,322,2022-03-18,15063.28
4614,9594,2023-06-22,18918.0
4615,8911,2023-04-29,41138.19
4616,9223,2022-05-20,18676.61
4617,9408,2023-07-07,50933.21
4618,5162,2022-01-07,50852.51
4619,1078,2023-05-26,20336.67
4620,2821,2023-10-11,15702.32
4621,4187,2022-03-28,8990.51
4622,621,2024-10-24,37119.59
4623,9797,2023-09-02,18329.34
4624,6472,2024-10-14,31966.5
4625,8075,2024-12-19,26824.06
4626,1067,2023-04-04,6437.4
4627,7590,2023-02-11,7591.79
4628,1971,2024-06-18,9693.58
4629,6263,2024-04-29,25361.07
4630,1673,2023-08-23,16453.48
4631,6259,2024-04-21,11983.74
4632,2433,2022-07-23,25834.73
4633,7946,2023-03-19,4339.58
4634,805,2023-08-11,4435.93
4635,7863,2024-09-20,9333.38
4636,4068,2023-06-30,4334.37
4637,2855,2023-04-23,17481.38
4638,7159,2023-10-23,16653.68
4639,3456,2023-01-10,9239.48
4640,9683,2024-11-21,16924.92
4641,9550,2023-08-16,11719.15
4642,7309,2022-08-22,13006.81
4643,1098,2022-01-31,14284.0
4644,2706,2023-06-25,12151.2
4645,2287,2024-06-01,30586.91
4646,3512,2022-02-23,19616.14
4647,836,2024-08-14,11147.16
4648,7549,2024-11-21,19792.53
4649,1732,2022-12-18,20827.07
4650,6730,2022-07-02,1411.14
4651,2595,2022-04-23,15132.28
4652,4252,2022-02-26,22281.55
4653,8942,2022-07-14,6422.47
4654,3854,2022-06-21,17242.28
4655,9365,2024-01-27,29973.43
4656,9757,2024-11-16,7438.12
4657,9580,2024-10-30,22720.7
4658,2402,2024-07-07,18276.36
4659,1369,2022-08-18,23177.43
4660,368,2024-06-29,35687.32
4661,9629,2024-10-28,21951.99
4662,8327,2023-08-17,30138.39
4663,1157,2022-03-04,31253.38
4664,4261,2024-03-28,10770.21
4665,8768,2023-09-15,44845.68
4666,2634,2022-10-11,16847.98
4667,7394,2022-09-04,8111.39
4668,8552,2023-12-31,15304.92
4669,3820,2024-11-16,12219.13
4670,8305,2024-06-20,7908.37
4671,7171,2024-02-05,14401.84
4672,8833,2022-01-24,9780.94
4673,1012,2022-12-20,10521.59
4674,4252,2022-02-22,3673.98
4675,6862,2022-04-06,20719.67
4676,5247,2024-08-29,13840.74
4677,1536,2024-08-27,6289.7
4678,3096,2023-01-04,16285.99
4679,9232,2024-02-18,17237.42
4680,4908,2022-06-24,7989.99
4681,1500,2024-04-05,28085.81
4682,2586,2022-06-22,15118.49
4683,8187,2024-11-12,37195.02
4684,2710,2023-07-08,7320.68
4685,9170,2024-05-17,4266.35
4686,2465,2024-10-30,25433.6
4687,6425,2024-08-06,13338.13
4688,820,2024-09-04,19072.74
4689,707,2023-07-02,11558.13
4690,3758,2023-12-28,18613.85
4691,4238,2022-08-30,20116.74
4692,9519,2022-07-01,19721.91
4693,1844,2024-05-17,6982.95
4694,6999,2023-12-28,27052.63
4695,8100,2022-04-01,7554.02
4696,2901,2023-05-24,24757.61
4697,4655,2024-09-25,15980.98
4698,5461,2023-04-05,21267.77
4699,5801,2024-02-12,345.76
4700,7541,2022-08-08,2875.26
4701,2978,2024-03-26,15898.56
4702,741,2023-08-23,16853.23
4703,4638,2024-05-13,22796.03
4704,6288,2024-02-10,26911.01
4705,4339,2023-05-25,7071.55
4706,420,2024-05-29,15181.99
4707,7423,2023-06-29,18999.04
4708,5119,2024-11-13,14266.24
4709,1062,2022-11-07,25878.58
4710,191,2024-06-28,15838.35
4711,9189,2022-11-10,17316.24
4712,1675,2023-11-24,20827.72
4713,2333,2024-03-01,24507.44
4714,5826,2022-11-24,1494.01
4715,6663,2023-05-13,28061.71
4716,8891,2023-07-18,12774.33
4717,6,2022-09-14,19039.16
4718,9403,2024-10-26,16236.34
4719,4357,2023-03-31,19814.17
4720,6556,2024-12-30,16548.1
4721,8222,2024-12-26,7253.59
4722,674,2023-04-12,3748.44
4723,2253,2024-06-11,6434.24
4724,6475,2023-06-14,7263.78
4725,2480,2024-09-09,4727.39
4726,7294,2024-12-15,10147.24
4727,6962,2022-05-20,19123.6
4728,1039,2022-02-15,8696.68
4729,4914,2022-07-02,2329.13
4730,3514,2022-06-01,23268.29
4731,9610,2022-08-20,9837.52
4732,5862,2023-05-24,29964.62
4733,3352,2022-12-01,10585.68
4734,1769,2024-04-14,22684.92
4735,3496,2023-04-22,14928.15
4736,6679,2024-08-31,25949.25
4737,5599,2022-01-01,11048.67
4738,4074,2023-01-18,12918.95
4739,4170,2022-03-31,3253.23
4740,9115,2023-10-20,8211.85
4741,1547,2024-11-12,26364.26
4742,5447,2024-03-31,20353.64
4743,2713,2022-02-14,9743.64
4744,4562,2024-01-08,8345.56
4745,8120,2023-09-11,6814.62
4746,4296,2022-10-24,3791.07
4747,1596,2022-09-13,30018.86
4748,5209,2024-05-28,24156.66
4749,3167,2022-03-06,13204.56
4750,4483,2023-08-16,8123.55
4751,9294,2022-02-27,16730.93
4752,6588,2024-05-02,12754.77
4753,7702,2022-05-10,29149.16
4754,1071,2024-09-18,8828.78
4755,2078,2024-11-22,11076.96
4756,9742,2023-06-14,8069.04
4757,8958,2022-03-27,19260.75
4758,6566,2022-01-06,14279.24
4759,9031,2024-08-03,9483.54
4760,1588,2022-10-25,9595.15
4761,1305,2023-07-11,31838.27
4762,4438,2024-06-25,20611.3
4763,8471,2024-04-27,23185.3
4764,3711,2022-08-03,24783.19
4765,3027,2023-10-31,11027.43
4766,6170,2024-03-18,15618.62
4767,8945,2023-06-27,19497.88
4768,8822,2024-05-14,15743.03
4769,9532,2023-05-25,14364.07
4770,9004,2024-03-21,19664.91
4771,5106,2024-06-20,16212.5
4772,6245,2024-11-03,25773.08
4773,1480,2023-10-02,16090.15
4774,5576,2023-11-02,8355.61
4775,5138,2023-06-19,20196.09
4776,1813,2022-04-11,24727.55
4777,2209,2022-09-12,11145.43
4778,960,2023-01-05,12669.53
4779,5920,2024-09-05,17066.32
4780,6251,2023-05-20,9193.19
4781,5756,2022-04-02,23466.92
4782,1154,2022-08-21,25250.54
4783,1288,2024-08-29,20399.64
4784,1014,2024-05-15,21857.59
4785,9765,2023-04-11,6058.33
4786,3394,2024-03-19,11455.99
4787,5151,2024-05-12,15560.39
4788,6731,2023-05-25,8955.65
4789,1639,2022-09-15,20110.55
4790,9491,2024-11-20,15070.71
4791,5369,2023-06-17,18357.6
4792,9823,2024-02-02,8357.89
4793,6210,2022-04-25,14641.6
4794,126,2024-09-21,4139.72
4795,406,2022-04-11,13209.19
4796,2227,2023-09-09,3918.45
4797,8690,2023-09-04,21103.92
4798,2932,2023-05-28,14239.66
4799,4806,2022-04-07,7067.4
4800,6145,2024-02-10,19635.37
4801,9122,2023-07-16,13376.83
4802,7068,2024-06-09,6045.36
4803,6725,2024-10-15,8465.22
4804,5356,2022-04-13,14971.02
4805,4295,2024-06-11,5356.7
4806,236,2022-11-28,10624.16
4807,5157,2023-09-29,8811.8
4808,5967,2024-05-17,1909.64
4809,7260,2024-09-30,12681.05
4810,8807,2023-11-28,0.0
4811,9359,2022-03-01,20711.09
4812,5055,2024-07-11,30836.6
4813,3617,2023-10-16,10179.71
4814,8298,2023-01-29,34387.26
4815,6966,2022-03-01,21327.47
4816,3974,2022-09-25,5917.46
4817,4229,2024-01-27,25152.68
4818,6247,2024-04-08,5904.74
4819,3020,2022-09-25,14013.65
4820,5514,2024-05-07,19210.9
4821,888,2023-08-16,16290.05
4822,6497,2022-08-11,20260.96
4823,9891,2023-11-16,25986.17
4824,3751,2023-12-12,7819.13
4825,151,2022-04-20,5753.47
4826,2626,2024-05-21,10557.19
4827,1941,2023-01-18,2460.44
4828,2493,2022-12-25,41527.97
4829,2967,2023-08-26,6888.97
4830,7016,2024-07-14,2562.04
4831,7766,2024-09-06,9807.11
4832,6574,2023-09-29,14344.48
4833,5178,2022-10-03,14655.66
4834,6393,2022-05-18,15604.74
4835,1699,2022-02-26,15888.66
4836,2898,2022-06-11,10531.74
4837,1638,2023-07-30,4584.65
4838,6104,2022-07-09,7764.7
4839,4116,2024-10-27,6334.84
4840,8472,2024-12-28,3855.73
4841,983,2024-03-06,18614.53
4842,8796,2022-01-13,7795.08
4843,1776,2022-01-31,22212.64
4844,9648,2024-08-29,25879.66
4845,6490,2024-11-23,9798.74
4846,8103,2024-09-12,14699.53
4847,3210,2022-09-19,19928.96
4848,2833,2022-06-12,11511.77
4849,7276,2024-01-04,32553.69
4850,4477,2022-01-28,18240.01
4851,2211,2024-07-02,24665.5
4852,4311,2024-04-16,13704.06
4853,6964,2022-12-03,5685.09
4854,2413,2022-06-05,15896.86
4855,2698,2022-08-16,6615.93
4856,3341,2022-04-20,1317.78
4857,4117,2024-12-18,28079.62
4858,7844,2023-04-14,15278.18
4859,3736,2023-12-02,16207.48
4860,5665,2024-05-30,18944.14
4861,8722,2024-03-01,12130.37
4862,7557,2022-04-09,23188.61
4863,2766,2023-12-19,6075.23
4864,4338,2024-01-25,15496.82
4865,2865,2024-11-18,9252.43
4866,2096,2023-09-27,25785.03
4867,9134,2022-09-10,24581.72
4868,8249,2023-04-22,22431.34
4869,4149,2023-10-27,21541.93
4870,4397,2024-01-12,1095.16
4871,516,2022-04-07,6752.97
4872,4170,2024-05-29,4677.32
4873,6020,2023-09-18,21541.72
4874,7655,2023-08-08,2090.41
4875,2387,2023-11-25,13710.76
4876,1257,2023-02-08,44193.3
4877,2293,2022-08-17,22602.07
4878,2526,2023-02-01,9381.54
4879,4678,2024-07-05,6094.8
4880,1391,2024-10-03,1757.19
4881,7183,2024-07-12,14284.75
4882,3380,2024-03-26,18972.75
4883,4809,2023-05-13,22122.46
4884,8017,2022-12-07,3619.0
4885,504,2022-12-14,23563.84
4886,9095,2023-01-28,0.0
4887,2781,2024-02-17,2873.22
4888,7779,2022-05-30,14554.32
4889,207,2023-12-26,36281.78
4890,1103,2022-05-05,26468.77
4891,4046,2024-03-03,25434.56
4892,4177,2022-03-27,5986.17
4893,3185,2023-11-05,13383.08
4894,6335,2022-03-09,26121.41
4895,5325,2023-04-16,14563.99
4896,2373,2024-10-27,2040.54
4897,3760,2023-07-01,24088.98
4898,3761,2023-11-09,12893.49
4899,194,2023-09-18,27547.56
4900,1702,2022-03-15,12960.52
4901,1133,2024-11-20,10322.18
4902,7218,2024-03-22,12662.04
4903,8277,2024-08-29,7901.8
4904,8425,2023-08-10,10826.86
4905,6963,2022-05-18,9764.69
4906,2823,2023-12-09,12348.6
4907,4164,2023-07-26,9057.59
4908,5890,2023-06-05,20409.34
4909,4291,2023-06-20,21767.38
4910,877,2024-05-25,9231.09
4911,3445,2024-12-24,1664.5
4912,5925,2024-12-31,12231.41
4913,7785,2022-05-16,23418.97
4914,7379,2023-03-22,3020.58
4915,256,2022-08-08,11481.52
4916,3948,2023-10-19,11275.29
4917,2410,2022-09-10,20137.13
4918,8231,2024-07-23,20805.14
4919,4186,2024-11-15,23499.21
4920,9305,2024-03-01,13837.05
4921,9607,2024-05-21,16547.89
4922,8430,2024-12-16,17998.73
4923,9812,2022-11-14,0.0
4924,5015,2022-05-05,16388.52
4925,7885,2023-10-07,6938.38
4926,7854,2022-09-30,12189.13
4927,4494,2022-08-03,20818.71
4928,2254,2024-07-09,25559.99
4929,6175,2023-06-04,11715.64
4930,597,2023-04-22,3025.11
4931,9802,2022-07-03,13291.11
4932,4140,2024-02-20,26794.24
4933,4388,2022-12-25,33486.73
4934,3338,2022-09-28,5994.68
4935,9706,2023-04-09,28550.09
4936,2667,2024-07-09,29747.54
4937,3858,2024-12-03,23553.27
4938,9307,2023-05-03,5381.54
4939,2474,2022-07-31,14894.99
4940,9007,2022-08-19,6596.72
4941,493,2024-10-20,16235.9
4942,2575,2024-03-13,24001.13
4943,2825,2023-03-07,24925.42
4944,8433,2024-11-24,8515.72
4945,9472,2022-04-12,12314.8
4946,2749,2023-03-11,13020.5
4947,1985,2022-10-26,8972.94
4948,1917,2022-04-02,5064.78
4949,3033,2022-01-31,13999.94
4950,2880,2023-04-17,8530.2
4951,267,2022-01-05,3345.12
4952,8553,2022-05-10,1980.05
4953,7559,2024-03-01,14183.39
4954,6217,2024-06-07,3450.14
4955,743,2022-08-23,17684.65
4956,8322,2022-03-03,8912.74
4957,6329,2024-09-11,18918.91
4958,184,2022-09-07,15538.08
4959,4842,2022-06-21,10714.64
4960,6106,2023-01-23,6796.38
4961,1523,2024-02-25,23885.55
4962,1012,2023-08-15,9382.52
4963,9061,2023-04-27,11851.75
4964,5232,2023-08-16,15922.79
4965,1394,2023-05-15,7832.49
4966,777,2024-11-11,14599.07
4967,4528,2024-09-15,6177.63
4968,9017,2024-05-12,25711.27
4969,3195,2022-10-11,14646.46
4970,5069,2023-10-07,11703.03
4971,9646,2024-04-16,7830.82
4972,1601,2023-10-10,5746.51
4973,60,2022-03-13,20969.85
4974,277,2023-02-11,3672.32
4975,6624,2024-07-25,7216.26
4976,58,2023-01-09,9050.84
4977,4571,2024-01-28,18706.0
4978,9640,2023-11-06,15033.28
4979,7169,2024-02-16,13760.97
4980,5430,2022-06-02,7615.1
4981,755,2022-02-10,16558.63
4982,7092,2024-06-11,1016.65
4983,6916,2024-03-09,17452.98
4984,1508,2023-07-05,19949.87
4985,214,2022-06-01,21224.44
4986,6078,2024-03-15,12673.92
4987,1418,2023-09-05,30864.32
4988,3684,2022-07-04,7769.66
4989,26,2023-08-01,31265.93
4990,8875,2024-07-04,16564.49
4991,1648,2023-10-26,7918.1
4992,9691,2024-03-27,17030.36
4993,7692,2023-07-05,13511.85
4994,8566,2022-03-27,19740.49
4995,6018,2022-01-31,13115.78
4996,7044,2023-02-03,12975.93
4997,8983,2024-05-09,10892.69
4998,4821,2023-02-19,5259.28
4999,6192,2022-10-16,10956.51
5000,9298,2024-12-30,9308.18
5001,2611,2024-04-09,18361.06
5002,9944,2024-03-06,11328.17
5003,253,2024-07-29,11844.33
5004,3836,2024-12-17,12704.53
5005,9143,2024-06-06,22842.58
5006,9270,2024-12-01,20559.32
5007,7742,2022-08-31,30441.88
5008,7952,2024-12-19,5994.57
5009,5966,2022-05-29,24889.78
5010,6079,2022-03-04,14544.74
5011,2960,2024-05-28,19277.64
5012,7431,2024-01-14,10362.28
5013,9329,2022-06-08,12042.76
5014,6178,2024-07-19,18628.15
5015,9744,2022-02-17,19164.95
5016,2073,2023-04-30,4203.02
5017,1426,2022-02-15,12192.27
5018,7072,2022-09-29,4233.83
5019,7448,2024-01-05,14448.2
5020,9459,2024-12-05,19928.04
5021,6229,2023-01-18,21445.82
5022,4960,2022-01-31,7234.88
5023,9066,2022-06-11,13476.57
5024,9366,2022-01-12,3799.15
5025,2281,2024-01-25,17827.75
5026,7553,2022-05-30,11227.26
5027,5499,2024-01-10,29297.69
5028,5151,2024-11-11,20291.17
5029,7546,2022-08-30,676.49
5030,7487,2024-09-23,16688.86
5031,1479,2023-08-19,16817.15
5032,8000,2022-10-10,18348.87
5033,6310,2023-08-31,8812.04
5034,1223,2023-01-14,10125.87
5035,8878,2022-07-17,5340.55
5036,4593,2022-10-24,21577.56
5037,9971,2022-07-08,17470.85
5038,2258,2024-04-04,2247.82
5039,4363,2024-06-11,16178.38
5040,2666,2022-12-29,12800.92
5041,9883,2022-10-16,11593.1
5042,5477,2024-09-04,10521.1
5043,9628,2024-11-15,28690.82
5044,7361,2022-06-02,8940.98
5045,4331,2022-04-20,19753.2
5046,4365,2024-01-21,21343.53
5047,1725,2022-09-28,21520.95
5048,4812,2023-12-11,29339.29
5049,7965,2024-02-03,7053.93
5050,5226,2022-04-03,9145.44
5051,8287,2024-06-10,43666.62
5052,48,2022-09-16,6829.69
5053,2070,2022-10-17,23504.45
5054,8142,2024-01-22,1540.43
5055,9413,2022-01-01,16646.2
5056,816,2022-02-06,5682.44
5057,6543,2022-05-10,11513.53
5058,5607,2023-03-26,626.19
5059,4508,2024-04-19,4750.47
5060,7527,2022-04-19,14211.03
5061,3462,2022-12-18,21643.22
5062,4563,2022-10-06,17525.26
5063,2911,2024-08-20,22501.4
5064,2670,2024-10-27,8272.58
5065,4588,2023-11-03,24525.64
5066,958,2022-01-11,13219.3
5067,7955,2022-07-02,14180.43
5068,8466,2024-12-01,22487.18
5069,2637,2023-01-10,3818.02
5070,7416,2023-06-21,13873.0
5071,1477,2023-05-08,24038.55
5072,6877,2022-10-07,14495.95
5073,6382,2022-05-29,20051.03
5074,103,2024-02-04,17474.1
5075,1080,2024-09-13,5089.41
5076,5758,2022-05-01,30064.65
5077,1499,2022-05-01,9694.16
5078,9411,2022-08-26,13037.22
5079,17,2024-02-01,10954.51
5080,7600,2022-12-31,31894.64
5081,1412,2022-08-12,14744.64
5082,3047,2023-10-08,17311.91
5083,1325,2024-05-25,24089.71
5084,5943,2022-03-31,12301.48
5085,7219,2023-04-11,33922.72
5086,9331,2022-04-20,21862.41
5087,3271,2022-10-06,9842.66
5088,538,2022-03-31,24251.2
5089,1162,2024-08-04,28703.1
5090,9727,2024-05-31,26237.23
5091,241,2023-10-05,25578.2
5092,7928,2022-01-10,9693.65
5093,1420,2023-06-10,12427.54
5094,9405,2024-10-29,3692.28
5095,9205,2023-10-02,10446.31
5096,4802,2023-11-02,10034.41
5097,2308,2023-04-10,10528.94
5098,7674,2024-12-04,11943.6
5099,9718,2024-04-26,16590.84
5100,6753,2023-03-13,5305.42
5101,2155,2023-12-07,6709.64
5102,4572,2023-06-11,11964.57
5103,1894,2024-08-25,18720.3
5104,1444,2024-04-26,15192.97
5105,2315,2024-11-20,23680.66
5106,3313,2024-08-29,15136.01
5107,8822,2023-09-29,10213.82
5108,3494,2022-06-19,29253.26
5109,582,2022-05-25,0.0
5110,5445,2023-06-13,3667.29
5111,2519,2022-04-03,13038.95
5112,9200,2023-12-22,5820.12
5113,3634,2024-04-05,6395.6
5114,1126,2023-01-11,32027.43
5115,4863,2024-08-17,3186.22
5116,5898,2023-03-13,15994.8
5117,4195,2024-06-15,14530.63
5118,3965,2024-12-09,14741.88
5119,2481,2023-11-22,14049.9
5120,8683,2024-05-11,14650.71
5121,6646,2022-05-04,30857.91
5122,8941,2023-07-14,26252.25
5123,638,2024-06-10,15606.71
5124,7337,2024-05-29,12701.44
5125,9639,2023-02-01,11979.4
5126,4119,2023-03-25,21590.16
5127,8880,2023-09-06,12786.17
5128,3199,2024-10-27,18148.32
5129,2898,2023-09-14,4833.13
5130,3734,2023-10-14,3019.31
5131,4882,2024-02-23,17937.92
5132,2260,2024-04-11,7198.49
5133,5421,2022-04-08,23778.48
