id_ligne,id_commande,id_produit,quantite,prix_unitaire
16248,12551,181,3,1165.39
16249,5898,17,5,632.17
16250,10719,284,2,934.15
16251,5338,231,3,80.96
16252,246,461,3,181.65
16253,9416,216,3,930.9
16254,12482,231,1,80.96
16255,3663,358,4,241.9
16256,4730,344,5,822.0
16257,18060,258,3,1696.47
16258,17856,156,5,297.89
16259,2361,208,3,844.61
16260,17150,436,3,471.52
16261,19381,33,3,199.24
16262,9508,58,4,974.28
16263,17249,432,4,1092.57
16264,596,178,2,805.11
16265,11624,432,4,1092.57
16266,7219,330,3,1845.98
16267,19824,290,5,1813.52
16268,11085,7,2,1329.54
16269,1340,266,2,1917.66
16270,16514,320,2,432.18
16271,8530,138,5,741.22
16272,1937,5,5,1275.3
16273,2146,478,3,677.19
16274,8394,81,2,1609.52
16275,2680,495,5,1097.54
16276,9889,102,2,1430.92
16277,6909,345,1,1782.98
16278,15441,141,5,1152.91
16279,15177,148,3,209.8
16280,6151,137,1,1691.09
16281,4038,29,4,1819.06
16282,9502,292,1,1463.01
16283,4819,377,3,489.71
16284,16154,98,3,1574.22
16285,19054,235,2,1099.36
16286,17723,415,1,1770.98
16287,9901,457,4,1592.96
16288,13410,228,3,1288.58
16289,13638,420,3,849.69
16290,19837,465,2,91.37
16291,4404,183,1,425.23
16292,12339,160,5,770.2
16293,16753,248,3,1013.32
16294,6028,253,1,1767.96
16295,2424,359,5,124.65
16296,15233,379,2,685.86
16297,7334,446,5,1049.38
16298,16392,473,3,1593.97
16299,16946,234,5,1795.77
16300,16896,26,4,1369.06
16301,14242,210,3,530.32
16302,10463,76,3,720.5
16303,16918,288,3,260.61
16304,7319,17,2,632.17
16305,9285,219,5,167.34
16306,14014,419,4,1523.02
16307,6772,13,3,518.16
16308,1738,471,1,1491.55
16309,1704,320,3,432.18
16310,6926,193,3,1726.31
16311,14300,241,2,1528.92
16312,16334,96,5,1355.5
16313,5981,212,5,213.62
16314,16126,198,1,164.88
16315,4487,394,5,1061.14
16316,17746,138,3,741.22
16317,3587,160,2,770.2
16318,12055,119,2,169.86
16319,13761,10,2,680.18
16320,18084,437,4,1299.97
16321,19741,12,5,230.47
16322,16767,255,4,1248.19
16323,10362,498,4,1231.75
16324,17419,250,2,1152.02
16325,12241,304,3,1219.54
16326,9540,211,2,644.0
16327,8860,90,5,1623.29
16328,12129,476,2,155.44
16329,11504,242,3,225.43
16330,13956,80,1,1674.51
16331,13955,458,4,541.28
16332,11180,79,4,1772.19
16333,7423,169,5,288.54
16334,12458,166,3,327.17
16335,5067,272,5,1919.67
16336,16697,24,1,413.39
16337,2616,457,4,1592.96
16338,13134,298,4,718.66
16339,12898,441,4,1822.07
16340,16371,364,1,599.6
16341,10511,210,2,530.32
16342,609,325,4,1885.27
16343,11967,294,2,298.98
16344,11192,409,4,1415.62
16345,15034,240,4,916.93
16346,12475,434,5,349.32
16347,1600,397,1,1096.08
16348,631,88,4,746.24
16349,6810,395,1,1726.43
16350,7836,239,2,293.29
16351,13751,386,3,261.84
16352,2307,69,3,502.22
16353,10244,288,3,260.61
16354,15377,317,5,435.76
16355,4560,450,3,466.87
16356,4275,127,3,1267.5
16357,1567,93,1,1987.64
16358,3952,309,5,1401.78
16359,1984,206,3,168.23
16360,6895,453,4,479.19
16361,14394,235,5,1099.36
16362,9335,132,4,466.78
16363,15263,147,5,241.08
16364,5323,342,1,1316.99
16365,11442,20,2,1049.67
16366,3368,287,2,1058.57
16367,15812,444,2,480.11
16368,12367,297,2,337.45
16369,3472,312,1,830.61
16370,14070,369,4,505.76
16371,15171,43,1,1935.1
16372,17182,204,4,511.16
16373,18878,389,3,112.52
16374,14682,309,2,1401.78
16375,18060,364,1,599.6
16376,4184,285,2,1765.88
16377,19316,72,4,1783.82
16378,17812,53,4,422.06
16379,17181,298,3,718.66
16380,5749,242,5,225.43
16381,14200,461,5,181.65
16382,7,327,2,331.64
16383,999,325,1,1885.27
16384,10186,177,1,1609.63
16385,5615,301,4,873.02
16386,19470,53,4,422.06
16387,15028,48,4,947.32
16388,2461,127,4,1267.5
16389,1262,53,5,422.06
16390,3986,50,1,1635.61
16391,14555,104,3,1311.83
16392,11396,442,2,81.27
16393,16163,264,3,429.49
16394,12037,364,1,599.6
16395,4698,227,1,1240.37
16396,87,190,2,674.84
16397,16404,358,5,241.9
16398,6670,158,5,280.21
16399,17793,229,4,529.56
16400,17879,334,5,1710.43
16401,8897,56,3,1692.07
16402,12675,244,5,1961.23
16403,14535,350,5,1048.91
16404,719,260,4,1016.37
16405,17971,153,4,1022.71
16406,13345,65,3,1704.8
16407,18885,294,4,298.98
16408,14748,85,2,1888.96
16409,6458,157,4,1937.66
16410,2387,355,4,750.23
16411,16764,292,1,1463.01
16412,16101,245,1,597.47
16413,1825,440,2,1545.87
16414,1982,106,4,1940.79
16415,17511,223,3,364.76
16416,3591,478,1,677.19
16417,17781,316,3,135.61
16418,14836,139,4,925.04
16419,2554,235,5,1099.36
16420,18735,103,5,1478.48
16421,17378,207,5,843.8
16422,8235,274,4,1562.71
16423,17648,212,2,213.62
16424,18243,83,3,301.74
16425,12791,306,5,634.28
16426,14583,47,4,277.52
16427,17494,180,3,1309.54
16428,2181,445,2,1461.82
16429,2788,84,4,1231.21
16430,15370,110,1,1277.41
16431,10813,428,2,1331.19
16432,17559,45,3,1749.65
16433,19909,474,1,1513.57
16434,9133,429,2,968.04
16435,13308,328,1,423.78
16436,4598,304,1,1219.54
16437,10682,356,1,1693.08
16438,12673,109,5,568.73
16439,9397,175,1,1535.27
16440,5287,410,5,1245.4
16441,11094,357,5,1305.13
16442,18472,39,2,1583.05
16443,145,257,5,1715.03
16444,16933,434,1,349.32
16445,16303,319,1,1702.69
16446,3908,436,3,471.52
16447,19897,341,5,573.25
16448,14642,74,3,1410.15
16449,17281,380,2,1581.45
16450,9474,121,1,1946.69
16451,13417,241,3,1528.92
16452,2143,203,4,444.99
16453,3779,65,2,1704.8
16454,19443,269,5,985.93
16455,3354,488,2,580.13
16456,19764,321,5,1825.77
16457,16346,314,4,1131.65
16458,17406,273,4,1063.37
16459,16773,316,5,135.61
16460,16229,401,2,1227.23
16461,8993,101,4,1826.42
16462,4099,159,2,973.04
16463,14228,380,4,1581.45
16464,11026,65,2,1704.8
16465,12032,408,4,611.43
16466,7924,240,1,916.93
16467,520,340,5,1404.29
16468,18479,472,4,592.35
16469,6253,104,3,1311.83
16470,13669,487,1,606.44
16471,6347,326,1,1762.86
16472,17441,171,2,1167.47
16473,9551,255,1,1248.19
16474,18872,192,2,902.18
16475,11485,496,2,551.72
16476,1467,500,4,351.71
16477,14738,395,2,1726.43
16478,3909,264,4,429.49
16479,3481,194,2,551.5
16480,9572,161,4,1712.02
16481,16810,136,5,1974.56
16482,7556,291,5,549.76
16483,15452,149,1,1782.59
16484,7061,187,2,400.5
16485,4004,415,2,1770.98
16486,6193,349,3,498.85
16487,13350,325,5,1885.27
16488,5500,472,5,592.35
16489,16071,448,5,453.88
16490,7407,227,1,1240.37
16491,2338,68,3,1202.53
16492,16059,62,1,442.61
16493,3020,25,2,128.85
16494,16703,124,2,65.41
16495,7230,43,1,1935.1
16496,5142,302,4,1299.08
16497,19887,240,3,916.93
16498,8357,174,2,1535.8
16499,15911,421,4,454.38
16500,19774,212,4,213.62
16501,6012,336,3,1592.44
16502,4917,261,2,1773.41
16503,6630,251,4,300.08
16504,13183,113,4,856.15
16505,16754,278,2,170.9
16506,2906,115,1,1890.29
16507,14054,216,4,930.9
16508,3364,73,2,1264.26
16509,15995,273,4,1063.37
16510,18161,289,3,1440.93
16511,7346,103,5,1478.48
16512,6277,390,4,102.34
16513,8587,428,3,1331.19
16514,10203,360,5,433.46
16515,4957,228,2,1288.58
16516,19555,186,3,1798.89
16517,18004,425,1,273.63
16518,13592,204,1,511.16
16519,9098,289,5,1440.93
16520,15597,428,1,1331.19
16521,893,264,2,429.49
16522,14196,259,2,287.35
16523,4172,160,3,770.2
16524,19570,31,5,1691.0
16525,8782,241,2,1528.92
16526,3529,456,3,1967.05
16527,11270,193,2,1726.31
16528,4613,437,3,1299.97
16529,4842,192,5,902.18
16530,16411,264,3,429.49
16531,16723,67,1,1000.62
16532,4663,337,3,376.5
16533,1949,74,2,1410.15
16534,16421,59,3,373.91
16535,726,403,3,443.32
16536,1546,306,5,634.28
16537,15252,121,1,1946.69
16538,7450,104,1,1311.83
16539,5051,344,3,822.0
16540,13571,398,5,808.54
16541,120,301,4,873.02
16542,7878,336,3,1592.44
16543,16464,310,2,465.62
16544,13619,175,5,1535.27
16545,9578,191,3,1008.37
16546,15411,2,1,778.44
16547,15125,85,4,1888.96
16548,16701,426,3,1357.08
16549,6943,413,5,236.29
16550,17329,365,4,1894.34
16551,8583,371,3,1594.23
16552,16312,109,4,568.73
16553,8741,62,3,442.61
16554,19694,72,5,1783.82
16555,13222,145,1,255.19
16556,3792,287,1,1058.57
16557,549,42,2,1266.43
16558,19116,14,1,90.0
16559,6064,373,1,905.43
16560,912,228,5,1288.58
16561,13664,335,2,458.01
16562,12343,201,5,855.0
16563,39,69,1,502.22
16564,10968,49,1,1465.53
16565,19708,401,2,1227.23
16566,6049,376,5,1630.28
16567,5352,54,2,1725.07
16568,11637,69,5,502.22
16569,11400,184,2,1174.87
16570,860,470,2,514.22
16571,19226,482,5,388.67
16572,2423,402,2,445.8
16573,10986,498,2,1231.75
16574,18115,334,2,1710.43
16575,8060,266,5,1917.66
16576,4467,278,3,170.9
16577,10445,346,4,1874.22
16578,18404,417,4,1822.04
16579,15655,316,4,135.61
16580,6574,374,1,780.67
16581,5225,481,2,1879.64
16582,11603,296,5,1188.15
16583,17140,348,4,625.34
16584,52,30,1,339.78
16585,172,10,3,680.18
16586,12897,478,5,677.19
16587,6634,184,2,1174.87
16588,9955,445,1,1461.82
16589,11120,29,4,1819.06
16590,13730,184,2,1174.87
16591,6961,380,2,1581.45
16592,10371,248,1,1013.32
16593,3665,297,1,337.45
16594,13729,164,1,644.6
16595,18463,71,5,1128.85
16596,17058,451,1,388.56
16597,13234,427,3,949.65
16598,3219,180,2,1309.54
16599,14688,475,1,718.32
16600,3087,336,2,1592.44
16601,15854,142,1,505.98
16602,3748,75,5,611.62
16603,13917,328,4,423.78
16604,13685,137,2,1691.09
16605,8718,307,3,254.45
16606,9846,463,4,1046.5
16607,13530,253,1,1767.96
16608,19154,78,2,1714.23
16609,9810,233,5,1361.78
16610,4949,85,1,1888.96
16611,7711,352,2,766.65
16612,11348,280,5,248.56
16613,823,435,4,472.51
16614,13260,50,2,1635.61
16615,19220,377,2,489.71
16616,15660,1,4,100.63
16617,12278,398,2,808.54
16618,12594,476,4,155.44
16619,3451,76,1,720.5
16620,3773,405,2,1624.75
16621,7084,431,4,246.0
16622,19620,79,5,1772.19
16623,2950,136,5,1974.56
16624,1560,80,2,1674.51
16625,16804,101,3,1826.42
16626,16804,238,3,748.03
16627,14897,153,3,1022.71
16628,4028,336,2,1592.44
16629,9493,9,3,462.17
16630,8073,273,3,1063.37
16631,6125,366,5,970.41
16632,16891,121,2,1946.69
16633,11439,383,1,1169.06
16634,2656,181,5,1165.39
16635,5604,244,1,1961.23
16636,5143,131,3,1064.92
16637,5417,268,3,1270.69
16638,18466,424,2,823.51
16639,7205,149,3,1782.59
16640,13787,411,2,535.81
16641,7003,88,1,746.24
16642,2455,39,5,1583.05
16643,8309,247,1,1746.34
16644,2213,447,1,1146.01
16645,16216,446,2,1049.38
16646,7795,459,5,682.49
16647,12518,115,1,1890.29
16648,19364,334,1,1710.43
16649,3460,356,1,1693.08
16650,15012,324,4,518.29
16651,5005,121,4,1946.69
16652,16572,192,3,902.18
16653,13967,237,1,738.34
16654,5604,112,1,1585.07
16655,2490,224,4,186.37
16656,10053,479,2,176.0
16657,1103,79,1,1772.19
16658,4186,15,4,807.58
16659,13232,121,2,1946.69
16660,14331,232,2,1237.13
16661,19244,191,5,1008.37
16662,9426,263,2,925.28
16663,5043,267,4,370.74
16664,9738,354,4,911.29
16665,8871,64,2,1279.3
16666,12738,216,2,930.9
16667,915,173,5,1677.2
16668,13497,259,2,287.35
16669,5402,269,2,985.93
16670,7672,113,1,856.15
16671,15731,242,4,225.43
16672,7572,222,3,1689.33
16673,19346,329,2,670.01
16674,6889,163,3,1069.42
16675,12934,282,1,236.87
16676,15508,330,3,1845.98
16677,11204,244,5,1961.23
16678,10471,285,4,1765.88
16679,17930,25,4,128.85
16680,12379,260,4,1016.37
16681,12389,388,1,384.28
16682,19483,436,4,471.52
16683,18170,373,3,905.43
16684,846,248,3,1013.32
16685,12742,483,4,510.8
16686,6876,275,4,1539.99
16687,5716,116,2,1551.8
16688,17505,283,3,1735.94
16689,2494,395,1,1726.43
16690,2358,240,5,916.93
16691,11401,275,1,1539.99
16692,8966,311,3,1624.18
16693,13607,342,4,1316.99
16694,1737,112,3,1585.07
16695,13976,360,2,433.46
16696,6314,348,5,625.34
16697,819,79,3,1772.19
16698,10589,191,4,1008.37
16699,18084,45,4,1749.65
16700,19386,147,4,241.08
16701,6329,77,5,478.42
16702,11316,60,3,1929.54
16703,13434,234,3,1795.77
16704,14907,469,1,345.76
16705,4921,105,4,289.82
16706,11922,487,4,606.44
16707,3526,318,1,1776.5
16708,8203,95,3,1797.82
16709,8557,327,4,331.64
16710,4139,379,3,685.86
16711,2961,219,4,167.34
16712,8912,296,4,1188.15
16713,9026,272,5,1919.67
16714,11715,401,5,1227.23
16715,7547,290,4,1813.52
16716,1432,404,3,174.74
16717,16611,104,1,1311.83
16718,16816,71,1,1128.85
16719,3491,280,1,248.56
16720,9775,266,3,1917.66
16721,1043,500,4,351.71
16722,3432,436,5,471.52
16723,14360,297,5,337.45
16724,13965,128,3,1410.07
16725,9201,12,4,230.47
16726,1220,377,5,489.71
16727,18374,92,3,1145.86
16728,15402,342,5,1316.99
16729,4329,335,2,458.01
16730,5386,315,4,908.8
16731,17442,410,2,1245.4
16732,678,321,5,1825.77
16733,2731,229,5,529.56
16734,5739,349,2,498.85
16735,6621,373,5,905.43
16736,17707,306,1,634.28
16737,16781,181,3,1165.39
16738,7355,83,4,301.74
16739,16270,349,4,498.85
16740,15524,17,3,632.17
16741,12202,339,1,399.05
16742,6887,471,4,1491.55
16743,2987,466,5,510.97
16744,2472,397,5,1096.08
16745,12517,74,3,1410.15
16746,15496,219,4,167.34
16747,10357,363,5,1829.15
16748,256,174,2,1535.8
16749,8766,389,5,112.52
16750,15752,183,4,425.23
16751,8242,149,3,1782.59
16752,2514,29,1,1819.06
16753,11687,292,5,1463.01
16754,8240,175,3,1535.27
16755,11423,129,3,1767.9
16756,13593,70,2,87.09
16757,5738,426,1,1357.08
16758,14924,292,1,1463.01
16759,9009,355,1,750.23
16760,3397,425,5,273.63
16761,12613,132,2,466.78
16762,11300,370,4,1527.36
16763,2448,209,1,574.86
16764,16327,8,2,1897.47
16765,19666,242,2,225.43
16766,16377,474,2,1513.57
16767,1808,431,2,246.0
16768,18756,132,3,466.78
16769,11146,350,3,1048.91
16770,14238,296,4,1188.15
16771,5639,221,1,1692.76
16772,8662,73,3,1264.26
16773,10105,267,2,370.74
16774,8366,52,4,220.89
16775,11907,458,4,541.28
16776,5257,111,1,1518.75
16777,18210,315,4,908.8
16778,2194,350,2,1048.91
16779,13499,466,5,510.97
16780,9250,141,4,1152.91
16781,11413,474,3,1513.57
16782,3038,239,2,293.29
16783,15478,69,2,502.22
16784,9313,69,2,502.22
16785,16612,76,2,720.5
16786,17874,314,2,1131.65
16787,10932,210,3,530.32
16788,18125,130,4,1098.0
16789,12473,421,2,454.38
16790,15796,362,4,1426.0
16791,16391,404,2,174.74
16792,17282,242,3,225.43
16793,5026,328,3,423.78
16794,9175,102,4,1430.92
16795,8045,382,3,1278.19
16796,18617,327,1,331.64
16797,17436,33,3,199.24
16798,16604,1,5,100.63
16799,8327,302,5,1299.08
16800,9020,252,4,556.27
16801,12558,322,2,788.9
16802,15838,116,5,1551.8
16803,15257,67,3,1000.62
16804,18046,278,4,170.9
16805,6245,164,5,644.6
16806,4842,93,1,1987.64
16807,13388,440,5,1545.87
16808,7441,115,4,1890.29
16809,11777,341,2,573.25
16810,13311,466,1,510.97
16811,8729,105,2,289.82
16812,12845,491,5,874.26
16813,12154,112,4,1585.07
16814,13833,263,5,925.28
16815,5052,150,1,920.02
16816,2910,309,3,1401.78
16817,3831,87,2,1998.56
16818,19078,166,3,327.17
16819,14863,11,2,1116.95
16820,8416,323,5,1875.42
16821,19831,312,2,830.61
16822,2866,301,2,873.02
16823,13113,356,3,1693.08
16824,19726,485,2,1457.26
16825,18127,387,5,1296.06
16826,16526,83,1,301.74
16827,14900,129,3,1767.9
16828,8679,184,5,1174.87
16829,16656,496,4,551.72
16830,15822,111,5,1518.75
16831,4099,379,1,685.86
16832,3511,72,1,1783.82
16833,18776,201,1,855.0
16834,17057,239,2,293.29
16835,1010,31,1,1691.0
16836,443,71,5,1128.85
16837,6057,240,1,916.93
16838,17641,71,2,1128.85
16839,477,298,3,718.66
16840,8646,196,4,406.2
16841,11278,12,4,230.47
16842,12005,15,3,807.58
16843,13225,424,1,823.51
16844,4393,478,2,677.19
16845,8271,253,1,1767.96
16846,9184,42,1,1266.43
16847,13121,254,2,1702.95
16848,14014,366,3,970.41
16849,11167,23,4,1525.16
16850,16356,429,4,968.04
16851,2634,489,3,1904.48
16852,13286,392,1,451.49
16853,3210,233,4,1361.78
16854,12465,471,5,1491.55
16855,12410,299,2,1059.48
16856,2646,58,1,974.28
16857,18201,396,5,356.22
16858,17827,101,5,1826.42
16859,14871,446,2,1049.38
16860,18594,173,2,1677.2
16861,15001,112,4,1585.07
16862,15745,154,1,1393.58
16863,6239,24,3,413.39
16864,11732,1,3,100.63
16865,14910,130,3,1098.0
16866,4494,423,3,720.13
16867,6226,269,2,985.93
16868,14490,406,2,1825.09
16869,19138,2,1,778.44
16870,16044,63,2,149.3
16871,13691,356,3,1693.08
16872,19015,59,1,373.91
16873,14162,54,5,1725.07
16874,6689,171,3,1167.47
16875,8505,310,4,465.62
16876,18991,362,3,1426.0
16877,9167,240,1,916.93
16878,100,242,5,225.43
16879,5127,418,2,286.4
16880,11760,312,3,830.61
16881,10517,61,1,1726.6
16882,14871,85,3,1888.96
16883,8349,336,3,1592.44
16884,14900,434,1,349.32
16885,5469,253,5,1767.96
16886,19756,95,5,1797.82
16887,4756,493,1,1535.76
16888,10089,234,4,1795.77
16889,4253,82,5,454.06
16890,17060,292,5,1463.01
16891,6141,353,3,582.39
16892,5702,286,1,712.25
16893,6483,457,1,1592.96
16894,1433,446,5,1049.38
16895,9444,407,4,952.26
16896,3908,228,3,1288.58
16897,18752,474,2,1513.57
16898,13696,496,3,551.72
16899,18656,301,2,873.02
16900,16833,324,4,518.29
16901,16765,274,5,1562.71
16902,10495,287,5,1058.57
16903,4502,280,1,248.56
16904,16975,285,5,1765.88
16905,12903,197,4,648.25
16906,4916,454,4,769.51
16907,3676,265,3,1624.96
16908,813,341,5,573.25
16909,2799,160,4,770.2
16910,8168,473,3,1593.97
16911,17677,29,5,1819.06
16912,487,187,4,400.5
16913,19377,40,4,212.42
16914,6751,122,5,1777.28
16915,5900,329,5,670.01
16916,5402,314,5,1131.65
16917,3014,38,5,1494.01
16918,12708,88,3,746.24
16919,6847,273,1,1063.37
16920,3122,48,5,947.32
16921,1659,365,2,1894.34
16922,17293,340,4,1404.29
16923,10986,24,2,413.39
16924,1177,199,4,102.98
16925,13255,334,3,1710.43
16926,11195,410,4,1245.4
16927,11129,51,5,1396.79
16928,8484,362,2,1426.0
16929,6592,270,1,1604.58
16930,10053,316,1,135.61
16931,458,207,4,843.8
16932,13544,124,2,65.41
16933,4267,188,5,1584.18
16934,3592,443,4,707.38
16935,156,390,2,102.34
16936,4927,107,4,1677.89
16937,16136,299,5,1059.48
16938,8654,181,1,1165.39
16939,11895,414,3,1776.81
16940,19327,181,2,1165.39
16941,4997,68,3,1202.53
16942,18787,283,4,1735.94
16943,15168,471,5,1491.55
16944,10192,82,2,454.06
16945,375,186,5,1798.89
16946,11295,290,2,1813.52
16947,16111,241,3,1528.92
16948,3922,119,1,169.86
16949,19408,341,2,573.25
16950,15891,490,2,786.55
16951,4980,419,5,1523.02
16952,15478,406,2,1825.09
16953,18538,414,1,1776.81
16954,9793,32,2,626.19
16955,4898,224,5,186.37
16956,1029,277,1,785.92
16957,9452,412,4,942.76
16958,8095,490,3,786.55
16959,10811,397,1,1096.08
16960,12980,333,4,153.86
16961,13934,321,3,1825.77
16962,9281,24,4,413.39
16963,19285,60,2,1929.54
16964,15124,487,1,606.44
16965,10970,241,1,1528.92
16966,3949,400,2,1644.9
16967,5436,442,4,81.27
16968,5467,448,2,453.88
16969,10441,468,4,780.32
16970,13488,85,3,1888.96
16971,15100,286,2,712.25
16972,6077,378,1,1537.54
16973,12439,271,3,531.95
16974,9232,179,4,1104.94
16975,10678,167,2,144.87
16976,1713,396,1,356.22
16977,6401,102,2,1430.92
16978,68,188,4,1584.18
16979,6665,500,4,351.71
16980,3465,475,5,718.32
16981,9173,21,2,1776.56
16982,1049,449,4,1880.9
16983,3660,92,4,1145.86
16984,15435,255,1,1248.19
16985,2895,30,1,339.78
16986,14032,130,4,1098.0
16987,1393,271,2,531.95
16988,17618,72,1,1783.82
16989,5513,228,2,1288.58
16990,12825,181,4,1165.39
16991,11008,404,3,174.74
16992,5668,313,2,69.29
16993,5857,251,4,300.08
16994,16192,122,2,1777.28
16995,1311,84,2,1231.21
16996,18606,98,1,1574.22
16997,18060,149,5,1782.59
16998,11132,387,1,1296.06
16999,2923,42,4,1266.43
17000,951,497,5,934.53
17001,17008,193,2,1726.31
17002,3786,223,3,364.76
17003,19978,142,2,505.98
17004,633,495,2,1097.54
17005,14585,431,5,246.0
17006,2322,262,2,591.97
17007,6140,167,2,144.87
17008,10232,156,5,297.89
17009,11374,105,1,289.82
17010,16369,452,2,73.36
17011,13987,284,2,934.15
17012,2657,180,3,1309.54
17013,13406,250,1,1152.02
17014,19005,491,2,874.26
17015,345,39,2,1583.05
17016,8531,257,3,1715.03
17017,10023,59,4,373.91
17018,2096,474,3,1513.57
17019,9400,155,2,1656.43
17020,19201,194,1,551.5
17021,17525,304,1,1219.54
17022,16027,360,5,433.46
17023,6238,35,3,234.24
17024,5080,123,3,1457.02
17025,18488,305,2,1153.89
17026,16047,369,2,505.76
17027,13508,302,5,1299.08
17028,12086,51,5,1396.79
17029,3972,455,2,851.64
17030,6117,482,1,388.67
17031,10914,268,3,1270.69
17032,7007,391,4,1827.12
17033,8588,406,5,1825.09
17034,11927,264,1,429.49
17035,8598,269,2,985.93
17036,15119,204,3,511.16
17037,4831,482,2,388.67
17038,6267,209,5,574.86
17039,6730,289,1,1440.93
17040,19693,58,3,974.28
17041,15240,92,1,1145.86
17042,350,287,1,1058.57
17043,2576,71,3,1128.85
17044,14933,117,4,215.32
17045,17532,87,1,1998.56
17046,1492,169,4,288.54
17047,15055,371,2,1594.23
17048,6915,486,5,394.05
17049,1063,215,4,1098.19
17050,10875,65,3,1704.8
17051,13495,379,4,685.86
17052,597,176,3,1739.37
17053,6653,151,2,835.37
17054,10282,125,3,1240.28
17055,13058,174,1,1535.8
17056,4566,388,4,384.28
17057,15855,42,3,1266.43
17058,7940,383,3,1169.06
17059,10297,172,4,1805.56
17060,8894,4,3,1669.86
17061,8347,296,5,1188.15
17062,5219,247,1,1746.34
17063,2204,23,5,1525.16
17064,6429,247,5,1746.34
17065,2043,272,4,1919.67
17066,18846,350,5,1048.91
17067,1246,135,1,554.45
17068,17016,210,3,530.32
17069,14031,235,2,1099.36
17070,17958,500,3,351.71
17071,14100,432,3,1092.57
17072,17040,281,1,151.8
17073,798,61,2,1726.6
17074,10649,374,2,780.67
17075,1146,176,2,1739.37
17076,6124,452,1,73.36
17077,11660,365,5,1894.34
17078,12551,101,4,1826.42
17079,943,407,3,952.26
17080,14,355,2,750.23
17081,9361,488,3,580.13
17082,2790,430,4,382.65
17083,2781,304,3,1219.54
17084,18664,141,3,1152.91
17085,4305,258,2,1696.47
17086,2555,169,2,288.54
17087,7869,258,5,1696.47
17088,13476,6,1,1333.11
17089,1060,192,2,902.18
17090,18010,65,2,1704.8
17091,14405,341,3,573.25
17092,6575,142,5,505.98
17093,10652,422,5,102.1
17094,15828,183,4,425.23
17095,15279,444,3,480.11
17096,10109,327,2,331.64
17097,13202,494,2,1529.77
17098,5151,465,2,91.37
17099,10535,362,1,1426.0
17100,7357,74,3,1410.15
17101,12993,232,4,1237.13
17102,16792,465,1,91.37
17103,16381,323,2,1875.42
17104,4123,65,4,1704.8
17105,12063,245,1,597.47
17106,2605,152,1,1568.71
17107,16895,248,2,1013.32
17108,9688,384,4,448.2
17109,14925,239,5,293.29
